created_at,text,screen_name,profile_image
Tue Feb 16 01:14:43 +0000 2021,Biden and the Fed Leave 1970s Inflation Fears Behind https://t.co/ETjSW9K6P3,LadyRaynbow,https://pbs.twimg.com/profile_images/948404103356456960/3MpwKnNn_normal.jpg
Tue Feb 16 01:14:42 +0000 2021,"@patriottakes I did a contract with Red Curve a few years back not knowing what they were, it was just data sorting. The stuff I saw in Trump's campaign donations were huge red flags to what type people supported him. Shame that the pay was so good, I had some moral conflict but I needed cash",CommanderVolkov,https://pbs.twimg.com/profile_images/1353727087358730243/0hgVzWlr_normal.jpg
Tue Feb 16 01:14:42 +0000 2021,"@JohnCornyn Good for her! Perhaps you should do a little less sucking up to the oil industry. Also, perhaps you should have upheld your constitutional duty and voted to convict Trump for inciting a murderous mob. Just a thought from a concerned Texan.",Micheatwood,https://pbs.twimg.com/profile_images/1827367151/image_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,"@CNN Trump was by far the worst president ever, but he DID NOT incite an insurrection. He didn’t direct his supporters to attack the capitol. No good evidence was presented to show he was in on the plan. His speeches were ridiculous, but insurrection wasn’t imminent after any of them.",steadyed65,https://pbs.twimg.com/profile_images/1361059477441703939/wzBURn0T_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,"@views_skybox @MrsBrandiPitts @samuelmiller64 @w_terrence I don’t condone it, if he wanted to be a dictator then he could’ve taken his chances whenever he had a better reputation in the 4 years he had. And you think Biden is any less racist? They’ve been playing on our emotions. Trump with MAGA and Biden with BLM",MichaelForisha,https://pbs.twimg.com/profile_images/1085282553710460931/p6Q8D4lL_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,#IAmProudToSay that I graduated with honors from Trump University.,SchmengeBro,https://pbs.twimg.com/profile_images/1356157843284652034/1UMyifgp_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,@JackPosobiec It shows there were radicals in there.. the real trump supporters stopped that b.s.,Patriot78129508,https://pbs.twimg.com/profile_images/1360236562647195648/olAtBPnN_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,"@BFranklin2017 @NotHoodlum That may be true. I'm not saying he's a saint, but at least he helped remove Trump, regardless of what came before.",FightIdiocracy,https://pbs.twimg.com/profile_images/1355419382000848896/r_lRDZrq_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,"@CNN Sorry buddy but no. Trump is not only still the leader of the party, but for many of us he IS the legitimate president of this nation. Don't get on the wrong side of history just to appease a bunch of socialist commies.",phoenixbyrd,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:14:41 +0000 2021,What actions against Trump did Adam Kinzinger take that had anything to do with abortion or socialism?? 🤔🤷🏻‍♂️😂 Dumb fuckers. If they were my family I’d tell them to fuck off! https://t.co/ilB4fHzUq0,LibAthe80,https://pbs.twimg.com/profile_images/1128027544442130432/9H9t1uKA_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,"@clover0310 @greta @Mediaite I feel the same.  I really don’t care to associate with Trump supporters. “Lie down with dogs, wake up with fleas “",jerrygnik_bill,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:14:41 +0000 2021,@Stormbeast1994 President Trump!!!! 🇺🇸🇺🇸🇺🇸,2DRite,https://pbs.twimg.com/profile_images/1360038307111923712/njPgp4oT_normal.jpg
Tue Feb 16 01:14:41 +0000 2021,"@KeithGrant09 @RepKinzinger We will get Trump in criminal court. No matter what evidence or witnesses were presented the RepubliCons wouldn't have removed Trump
#43Traitors https://t.co/HFjk8SHsvB",BeverlyFolkers,https://pbs.twimg.com/profile_images/378800000603292063/297d5d7745776d46fc915e309c234d0e_normal.jpeg
Tue Feb 16 01:14:41 +0000 2021,@taighamerica Thank you for distinguishing Trump fanatics from Conservatives.,KillianPadraig3,https://pbs.twimg.com/profile_images/1338405005532000256/UrWPEsfi_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,Biden knows he stole the election.,Trumpsorangecat,https://pbs.twimg.com/profile_images/1349891373890060289/u3gU-y7D_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,@Bugeater12 @amcfarla @JohnCornyn I'm not sure why you're acting like I'm defending Trump.  I'm saying there's a whole lot of people to blame and lots of questions to be answered.,LwyrUp406,https://pbs.twimg.com/profile_images/1358468753336324099/DJr4YHHo_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,@ShashiTharoor @JoeBiden @Planet_Deb @TIME Biden's boss has installed Modi here to bring the downfall of India. How can he not be an ally.,realrabindra,https://pbs.twimg.com/profile_images/1271745706231906310/eeidA-D0_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,"@DentedHead @RealCandaceO My dad hated hearing him speak but that’s not why you vote for someone! His policies and love for our country was and is above any other president! And Biden can’t put a coherent thought in his speeches! Not to mention everything he said he wouldn’t do, he did!",LauraDent48,https://pbs.twimg.com/profile_images/880635910437654529/9DPMGXl6_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,"An Open Letter to Trump Supporters, From Reality | by Bleeding Heart Liberal Marine | MuddyUm | Jan, 2021 | Medium https://t.co/gFm9mbrgXD",1_wilton,https://pbs.twimg.com/profile_images/1350528815378952193/5t2wZPIP_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,"@kiralyn_ Iron man voted trump first term, Biden second term",MirandaKPerry,https://pbs.twimg.com/profile_images/1323047425863417856/aPSEUmZJ_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,"@GOP @LindseyGrahamSC 
Jan 6, 2021 Trump insurrection day.
LG: “Enough is enough.” https://t.co/FDRJgkHdJl",Cass15Cur,https://pbs.twimg.com/profile_images/1358778854840520705/2jHmfDvz_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,"@mikeydoeswork @JackPosobiec Clearly you missed this. But here's the thing, Biden supporters don't need to worship him as a cult leader like trumpies do. https://t.co/Z1UafPhoEE",Wojtek3818,https://pbs.twimg.com/profile_images/1295467861708804098/b4LcYtwv_normal.jpg
Tue Feb 16 01:14:40 +0000 2021,"Hours ago... Rockets fired into Iraq! Civilian contractor killed and six others injured, including US service member, says spokesman for US-led coalition.

WHERE'S biden ..???? Anyone heard a word from the White House?

https://t.co/Z9HVxACNxp",TheyCallMeTomO1,https://pbs.twimg.com/profile_images/1159976364402827266/QiSFfdG1_normal.jpg
Tue Feb 16 01:14:39 +0000 2021,"Biden kills pipelines at home but promotes them for the Taliban
https://t.co/rpyLEivYJx",duanepoole,https://pbs.twimg.com/profile_images/1095672170557198336/aV287Sfy_normal.png
Tue Feb 16 01:14:39 +0000 2021,@SpiroAgnewGhost @atrupar @NikkiHaley And she wants to be President? I guess they don’t give you a test first or Trump wouldn’t have passed. Not sure why I’m shocked anymore.,paigeadoll,https://pbs.twimg.com/profile_images/1336437767249817601/ho5aR1Ni_normal.jpg
Tue Feb 16 01:14:39 +0000 2021,@TonyDeplorable1 @CNN I mean trump WAS the emergency... 🤷‍♂️,TyWebbNananana,https://pbs.twimg.com/profile_images/1333549738260574209/K6XC0-do_normal.jpg
Tue Feb 16 01:14:39 +0000 2021,@cogrumpyvet @glubold trump isn't president anymore bud,Abl3Archer,https://pbs.twimg.com/profile_images/1100192354273820674/c1ZN6arL_normal.png
Tue Feb 16 01:14:39 +0000 2021,"@c_w_d101 @AsianKaren212 @lindyli Also, this whole tweet right there is your opinion. If you consider Trump crazy, ok. But don’t go about as if it’s fact. And before you ask, no, I didn’t vote for him either. And I’m not someone who drools on the ground he walks on like you may assume",dobbydisneyfan,https://pbs.twimg.com/profile_images/1361016086599204864/Hqt76kIG_normal.jpg
Tue Feb 16 01:14:39 +0000 2021,@NikkiHaley Yes he did and Donald Trump almost destroyed that spirit in 4 long years.,jaygeez09,https://pbs.twimg.com/profile_images/1326326374660005889/2snk6a63_normal.jpg
Tue Feb 16 01:14:38 +0000 2021,@politico Biden tenderness. No thanks. https://t.co/zJa2dhcagt,notever4747,https://pbs.twimg.com/profile_images/1214062274060652544/DTRzQ5ij_normal.jpg
Tue Feb 16 01:14:38 +0000 2021,@POTUS I would like to wish President. TRUMP  a Happy Presidents Day....you not so much.,theRealLFelice,https://pbs.twimg.com/profile_images/1298870822040297472/u8DKjvzo_normal.jpg
Tue Feb 16 01:14:38 +0000 2021,Boo. Where are the Black journalists. And you call Trump a racist. https://t.co/OP34mBUG4S,nanakeba57,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:14:37 +0000 2021,@aabramson @s_m_i Wait till you hear about the Trump administration.,Suburbanmom37,https://pbs.twimg.com/profile_images/1360933643024281601/Ggo-UNkR_normal.jpg
Tue Feb 16 01:14:37 +0000 2021,"@JohnCornyn After You And The @GOP ""Acquitted"" Trump You Have NO RIGHT To Make ANY Kind Of Judgments! #GOPCowards #GOPBetrayedAmerica #GOPDomesticTerrorists 
@MSNBC @CNN",WKTRUTH,https://pbs.twimg.com/profile_images/2504115485/1fr84zeo09zmwz0i0l2s_normal.jpeg
Tue Feb 16 01:14:37 +0000 2021,@jasonjgauthier if biden nominated her it's because she's going to screw people over,fourteetw0,https://pbs.twimg.com/profile_images/1307535684262002689/Ohg46ljo_normal.jpg
Tue Feb 16 01:14:37 +0000 2021,Opinion | Trump’s rot has reached the GOP’s roots https://t.co/bRfgrzMraB,santo_aol,https://pbs.twimg.com/profile_images/509130465958461442/0eoW_7Gr_normal.jpeg
Tue Feb 16 01:14:36 +0000 2021,"The fun thing about this: PA GOP kinda have a point. Trump arguably dragged Toomey over the finish line in 2016. He and Johnson of WI looked like losers heading into Election Day, but rode coattails of Trump busting electoral blue wall. Nonetheless, Toomey refused to stay bought. https://t.co/bERptUeuzY",RobGeorge,https://pbs.twimg.com/profile_images/1345205301465796608/Y7vtvAfl_normal.jpg
Tue Feb 16 01:14:36 +0000 2021,"@Doctor_Valen @Wikkedegg @BeSeeForPeace @IWDCWerk @RhondaL38352528 @MeghanMcCain ... condemn Trump, everyone who participated in the insurrection, proud boys, white supremacists in general. Kyle Rittenhouse, Dylan Roof, James Fields and police brutality. I'll wait... https://t.co/TrFXnBsYIT",Daki_000,https://pbs.twimg.com/profile_images/1360823802947584001/BQW0riNH_normal.jpg
Tue Feb 16 01:14:36 +0000 2021,"@cooper_m If it was Trump, Mary Lou or SF related you would be tweeting about it and have it airing daily on your show #LeoTheLeak #jollyroger",Da_Dell_666,https://pbs.twimg.com/profile_images/1361461721764941829/-fb8yXS__normal.jpg
Tue Feb 16 01:14:36 +0000 2021,"The left has won the current round. But the left just can’t stop turning on themselves to eat their own. 

People on the far left are already complaining that Biden has failed. Seriously. One month in. It takes a lot of confirmation bias and willful ignorance to be that idiotic.",ArthurDurkeeArt,https://pbs.twimg.com/profile_images/444348594242342912/0onJjOPX_normal.jpeg
Tue Feb 16 01:14:35 +0000 2021,"@AmyKremer That's because President Biden is a decent human being and his voters aren't stupid. Photos for memories on how trump supporters act. They beat a cop who died later, gouged out one's eye and crushed the spinal disc's of another. Decent? Never. https://t.co/k80GCxT5y3",pamelasuehender,https://pbs.twimg.com/profile_images/1348349615750459393/Vbt6ZsXC_normal.jpg
Tue Feb 16 01:14:35 +0000 2021,@ejeancarroll That I loathe trump with every fiber of my being!😀👍,petesrod,https://pbs.twimg.com/profile_images/480058552061403136/6xO0pIT8_normal.jpeg
Tue Feb 16 01:14:35 +0000 2021,#TRUMP #GOP  #LindseyGraham https://t.co/m3Tqtz8oAC,DebbiDelicious,https://pbs.twimg.com/profile_images/1352837883288293376/CiUc7veI_normal.jpg
Tue Feb 16 01:14:35 +0000 2021,Happy President’s Day President Trump!!! &amp; Thank You👍🏻,Davis90594649,https://pbs.twimg.com/profile_images/1354091505321992194/z07fLdcz_normal.jpg
Tue Feb 16 01:14:35 +0000 2021,@cfcomment @MKGenest https://t.co/AqrNR4xa4a,letsblamerussia,https://pbs.twimg.com/profile_images/1324847528593051649/itJ1aOBr_normal.jpg
Tue Feb 16 01:14:35 +0000 2021,@AnnieGabstonH There should be some sort of disclaimer. Maybe just call it Presidents' Day Except for Trump.,anneeller,https://pbs.twimg.com/profile_images/1358870169913880580/zazJaFzA_normal.jpg
Tue Feb 16 01:14:35 +0000 2021,"@Reuters Trump’s living rent free inside their heads, it’s driving them all mad, Pelosi worst of all; she’s becoming something of an unguided missile.",sobraon1846,https://pbs.twimg.com/profile_images/1060627305771491329/V4hs6lIp_normal.jpg
Tue Feb 16 01:14:34 +0000 2021,@pastorlocke Are you referring to the original Jesus or to the trump Jesus?,bstar20011,https://pbs.twimg.com/profile_images/1350276923524603905/sN94pYDa_normal.jpg
Tue Feb 16 01:14:34 +0000 2021,"@khanhbiden @Eggymceggerson3 This is possibly true and I think the dems chose wisely w/ Biden but there’s little compelling evidence for it either. If the nominee had been, say, Corey Booker (I’m picking someone random that isn’t often discussed in these hypotheticals) we just don’t know what happens.",EnlightenedDINO,https://pbs.twimg.com/profile_images/1327741565058551809/h5pouJhr_normal.jpg
Tue Feb 16 01:14:33 +0000 2021,"@LindseyGrahamSC Republican party can no longer claim they are the party of law and order,after  condoning murder and injuring police officers.They are the LAWLESS party now.Trump didn't make America great he destroyed it with your help.",Michell80049837,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:14:33 +0000 2021,"@ryanjreilly Oops, they were on US payroll via Trump!",PublicSquare4,https://pbs.twimg.com/profile_images/1045693278329491456/mSTfSGjB_normal.jpg
Tue Feb 16 01:14:33 +0000 2021,"@Swerdlick I guess I can give him a qualified pass, given how direct he’s been on Trump abominations, but the”socialism” boogeyman is very discouraging.  It looks like “Socialism!” &amp; “Cancel Culture!” are going to be the Chicken Little Party’s primary messaging points in the 2022 run-up.",BennerJonathan,https://pbs.twimg.com/profile_images/1351901082713288705/lMpMYHxH_normal.jpg
Tue Feb 16 01:14:33 +0000 2021,"@GueroSanders Geez really tou condone making profit in office ,....suppose to illegal ,...just trump your god just wanted the win not the job,...get real wake up,....trumper",wesbjohnson2,https://pbs.twimg.com/profile_images/1355649187476455426/8F9NTmiP_normal.jpg
Tue Feb 16 01:14:32 +0000 2021,"jean is probably like one of the lowkey trump supporters, like shes all ooo blm and ofc u dont say the n word but still thinks that white ppl r superior",kleelcvr,https://pbs.twimg.com/profile_images/1359563289513050120/W7qK0FyP_normal.jpg
Tue Feb 16 01:14:32 +0000 2021,#allgaysgotohell suck on my blaze rod joe biden and all u lib sharts 🖕🖕,dreamwsatakesn,https://pbs.twimg.com/profile_images/1343742947997724675/fIesAgPI_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,Sign the petition: Joe Biden and Congress must stop deforestation in order to prevent the next pandemic. Take action here: https://t.co/4mH0tKWnG7,Bwarre01Warren,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:14:31 +0000 2021,"@RepKinzinger @GretchenCarlson I'm more concerned that so many Americans lack the clarity of thought to distinguish the truth from the Trump lies.

Trump spent his whole life lying and cheating.",jaam91,https://pbs.twimg.com/profile_images/965981448585936896/n9Iky2lH_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,BREAKING: This Covid season the Biden Administration is proud to announce our new and improved Untested immigrant Covid strain. Coming to a large swing state city near you. https://t.co/2rVCbEeoYp,whosdekr,https://pbs.twimg.com/profile_images/1339758991908343808/4W99I9rS_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,"@TomiLahren @TheLeoTerrell @JudgeJeanine Biden wants to shut Florida borders, but opens up borders to Mexico, laugh now cry later, Biden your plan...is obvious..get their vote, then turn on them.",Jeffsingh12,https://pbs.twimg.com/profile_images/1352882272785993728/oZSXFKgJ_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,"Sure can use logical fallacies, not clear he knows it though.
https://t.co/sqeYXz7BsS",DoomscrollPro,https://pbs.twimg.com/profile_images/1335752349457862656/d8VLxlfN_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,@fake_biden Other. Pure maple syrup from WI.,benpenwell_ben,https://pbs.twimg.com/profile_images/823204303628357633/cQqkxsF3_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,"Biden golf count...$0.
Trump golf count...still going...$145,000,000 https://t.co/CAXOaMpItI https://t.co/4A1WYCld32",BFR_DOUG,https://pbs.twimg.com/profile_images/1268953690544713732/aM5elu0B_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,"@dst88dz @VP @POTUS @FLOTUS If you don't know what Obama/Biden did to Middle east and what GOPs and DEMs did then not much ""educated"" as you advertise. So as you said ""shut up"" and 
 learn some history. Martin Luther King didn't want to vote 
 people just to give you public benefit and consent to anything",KFriedom,https://pbs.twimg.com/profile_images/1314125433412165633/XG8OnOFR_normal.jpg
Tue Feb 16 01:14:31 +0000 2021,When you try the devils ( trump) case in hell ( senate 45 devils) you get an acquittal. Ron Johnson you need to shut your old traitor mouth up. You look like a piece of garbage talking filth . Your day of reckoning will visit you with a BIG SURPRISE🤔,optimum2learn20,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:14:30 +0000 2021,"I guess I missed the President's day rally for Joe Biden today.
AwwSchucks...🤣👌",CameronLoring4,https://pbs.twimg.com/profile_images/1361122392408551425/WFLWypXe_normal.jpg
Tue Feb 16 01:14:30 +0000 2021,@FaktCzech they all destroyed Trump Fixed it and Again,1truefucker,https://pbs.twimg.com/profile_images/1352450021501906948/Ettgx63O_normal.jpg
Tue Feb 16 01:14:30 +0000 2021,@NanciAma And Biden is doing any better? Nice that he just let lots of in vaccinated illegal immigrants into the country,expr3sso810,https://pbs.twimg.com/profile_images/1081774069748363264/FMeQt1bp_normal.jpg
Tue Feb 16 01:14:29 +0000 2021,@donwinslow @jeannefisher17 The actual ultimate Trump move is doing this in plain sight &amp; then have endless fluffers simultaneously defend &amp; deny the crime.,MitchSolomonLA,https://pbs.twimg.com/profile_images/1354958404364587008/Uohkhapu_normal.jpg
